timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-08-15 13:00:00,23949.28000000,24198.51000000,23931.20000000,24155.97,13043.00658000,1660571999999,314173933.70212960,405616,6568.65918000,158233669.95376890,0
2022-08-15 14:00:00,24155.97000000,24194.00000000,24080.33000000,24115.47,10134.04152000,1660575599999,244503558.33510820,312956,5086.26457000,122721365.33993900,0
2022-08-15 15:00:00,24113.79000000,24265.74000000,24046.01000000,24226.0,8916.43689000,1660579199999,215348841.38130510,274834,4507.03205000,108854778.18900180,0
2022-08-15 16:00:00,24226.00000000,24281.10000000,24151.91000000,24254.0,7757.41072000,1660582799999,187905556.08868060,248306,3915.55427000,94852982.52837090,0
2022-08-15 17:00:00,24254.00000000,24274.85000000,24077.61000000,24116.79,7798.61521000,1660586399999,188536719.15515110,249907,3720.95162000,89960970.52853660,0
2022-08-15 18:00:00,24116.79000000,24142.00000000,24030.77000000,24098.11,6209.42434000,1660589999999,149624318.48520900,205748,3114.99102000,75062659.97758510,0
2022-08-15 19:00:00,24098.22000000,24158.00000000,23965.00000000,23982.54,8672.49214000,1660593599999,208611694.19779170,260788,4261.51888000,102508142.16801220,0
2022-08-15 20:00:00,23983.54000000,24110.00000000,23973.38000000,24066.82,5726.59719000,1660597199999,137645261.07049240,184794,2845.94495000,68406669.90020340,0
2022-08-15 21:00:00,24068.36000000,24145.43000000,23982.00000000,24026.63,3506.34869000,1660600799999,84416801.51526230,132040,1707.15848000,41103441.41277360,0
2022-08-15 22:00:00,24027.43000000,24150.00000000,23969.09000000,24013.72,5610.98985000,1660604399999,135020816.25696190,186052,2810.04374000,67625228.58748420,0
2022-08-15 23:00:00,24013.72000000,24192.83000000,23773.22000000,24094.82,12498.25115000,1660607999999,299705903.36664500,321590,6145.18702000,147388528.31561530,0
2022-08-16 00:00:00,24093.04000000,24163.84000000,23958.54000000,24124.8,9038.51453000,1660611599999,217530567.05957070,284684,4647.74082000,111869840.89414070,0
2022-08-16 01:00:00,24124.80000000,24247.49000000,24100.00000000,24108.33,7111.63367000,1660615199999,171965681.70033200,237722,3632.01130000,87831441.09438330,0
2022-08-16 02:00:00,24109.10000000,24199.99000000,24018.75000000,24046.18,5872.95843000,1660618799999,141640561.33411890,214737,2863.51500000,69066957.68347430,0
2022-08-16 03:00:00,24046.18000000,24181.13000000,23853.00000000,24083.42,9796.28825000,1660622399999,235368465.46580500,311618,4858.08898000,116740982.67252210,0
2022-08-16 04:00:00,24083.25000000,24144.77000000,23934.87000000,23957.47,6337.64618000,1660625999999,152365355.76317610,222366,3204.78013000,77050728.91201110,0
2022-08-16 05:00:00,23959.00000000,24011.01000000,23795.67000000,23948.01,9215.97496000,1660629599999,220273117.99251880,284207,4680.14518000,111867155.15669200,0
2022-08-16 06:00:00,23948.01000000,24042.62000000,23911.53000000,23998.38,5921.00488000,1660633199999,142041826.26866390,229081,3040.93776000,72950455.56632080,0
2022-08-16 07:00:00,23997.31000000,24067.98000000,23932.56000000,24066.93,5165.03400000,1660636799999,123976517.18084280,225233,2660.97903000,63874415.06094030,0
2022-08-16 08:00:00,24067.77000000,24081.24000000,23968.78000000,23992.82,6102.51019000,1660640399999,146567432.07467290,236465,3005.61942000,72188929.97394950,0
2022-08-16 09:00:00,23992.82000000,24125.29000000,23980.82000000,24082.75,6676.26164000,1660643999999,160709049.70916010,256049,3546.62927000,85374031.63637640,0
2022-08-16 10:00:00,24083.34000000,24102.43000000,23995.00000000,24011.19,4883.90529000,1660647599999,117460734.99108880,204874,2341.48413000,56316459.48331250,0
2022-08-16 11:00:00,24010.10000000,24150.00000000,23993.55000000,24038.03,7345.69064000,1660651199999,176747794.01401380,261979,3601.84066000,86673908.62252570,0
2022-08-16 12:00:00,24036.86000000,24094.13000000,23892.99000000,23935.31,7412.84350000,1660654799999,177879685.19881750,261794,3633.74617000,87208063.82865430,0
2022-08-16 13:00:00,23936.41000000,24029.14000000,23856.80000000,23896.55,9222.78512000,1660658399999,220759449.63264920,309087,4560.51552000,109169379.36876370,0
2022-08-16 14:00:00,23896.55000000,23922.35000000,23680.00000000,23716.08,14540.41844000,1660661999999,345940665.66729710,396794,7156.10730000,170269742.99410210,0
2022-08-16 15:00:00,23716.08000000,23929.71000000,23671.22000000,23901.27,10108.15191000,1660665599999,240700321.92464510,323205,5239.56747000,124778367.50186150,0
2022-08-16 16:00:00,23901.00000000,23925.41000000,23691.06000000,23809.79,8489.93800000,1660669199999,202157057.84611920,268973,4090.51198000,97403751.77247430,0
2022-08-16 17:00:00,23809.79000000,23896.26000000,23779.71000000,23867.04,6839.12836000,1660672799999,163072105.75744910,218676,3490.87717000,83237587.10736320,0
2022-08-16 18:00:00,23867.04000000,24058.00000000,23710.19000000,23837.59,13947.49785000,1660676399999,333079296.60789890,359525,6986.72969000,166871505.45226240,0
2022-08-16 19:00:00,23837.59000000,23971.39000000,23800.00000000,23930.24,7690.73586000,1660679999999,183838090.81499140,239577,3813.70882000,91165281.58138620,0
2022-08-16 20:00:00,23930.24000000,23994.00000000,23900.17000000,23979.93,5144.72501000,1660683599999,123195224.07931690,168113,2633.28931000,63058317.48928060,0
2022-08-16 21:00:00,23978.51000000,23993.71000000,23874.23000000,23949.06,2979.77174000,1660687199999,71330699.10469960,122942,1503.06334000,35983750.81325290,0
2022-08-16 22:00:00,23947.92000000,23949.72000000,23809.00000000,23847.95,4828.08172000,1660690799999,115248158.52686630,168811,2300.30210000,54909730.33559030,0
2022-08-16 23:00:00,23846.51000000,23900.00000000,23818.69000000,23854.74,4653.44804000,1660694399999,111059832.93623530,172055,2320.36380000,55379791.22453730,0
2022-08-17 00:00:00,23856.15000000,24044.00000000,23824.99000000,24009.66,9146.13892000,1660697999999,219039442.66114890,281642,4728.21881000,113241384.37961660,0
2022-08-17 01:00:00,24009.66000000,24067.00000000,23932.61000000,23942.92,6693.51855000,1660701599999,160611942.80201520,227778,3297.44111000,79127301.51723280,0
2022-08-17 02:00:00,23942.92000000,24058.00000000,23900.40000000,23991.72,5792.65174000,1660705199999,138874117.66073430,226239,3011.19433000,72199482.59491150,0
2022-08-17 03:00:00,23992.62000000,24085.00000000,23988.33000000,24006.66,5865.13305000,1660708799999,141001335.58159910,216517,2947.81049000,70871069.47111790,0
2022-08-17 04:00:00,24006.66000000,24090.00000000,24002.64000000,24068.29,4339.63100000,1660712399999,104315839.79767390,168069,2310.31628000,55538531.43880550,0
2022-08-17 05:00:00,24068.29000000,24171.48000000,24060.00000000,24165.26,7179.63808000,1660715999999,173179085.78844140,253560,3804.71935000,91772779.03880620,0
2022-08-17 06:00:00,24165.26000000,24446.71000000,24158.07000000,24403.86,12452.88037000,1660719599999,303407367.97597650,407863,6598.37506000,160746285.22076720,0
2022-08-17 07:00:00,24403.86000000,24427.03000000,23759.30000000,23786.42,18167.58788000,1660723199999,436195287.37504450,498166,8505.17511000,204188662.54941610,0
2022-08-17 08:00:00,23788.32000000,23873.95000000,23735.00000000,23808.54,9600.15112000,1660726799999,228455925.36663270,344074,4942.41353000,117620505.98695830,0
2022-08-17 09:00:00,23808.54000000,23924.97000000,23795.00000000,23833.71,6145.64636000,1660730399999,146575389.54296700,238435,3214.49591000,76668440.91885460,0
2022-08-17 10:00:00,23832.90000000,23839.03000000,23698.69000000,23794.07,7616.01020000,1660733999999,180987510.33814820,275466,3744.84989000,89000258.30783690,0
2022-08-17 11:00:00,23795.63000000,23828.63000000,23690.79000000,23746.65,6140.57448000,1660737599999,145950771.96401630,228066,3017.03390000,71717053.20075860,0
2022-08-17 12:00:00,23746.65000000,23760.68000000,23527.22000000,23671.55,14548.86790000,1660741199999,344060256.32736260,442400,7084.48692000,167545588.80742990,0
2022-08-17 13:00:00,23671.25000000,23683.29000000,23321.60000000,23424.41,17906.29677000,1660744799999,421281805.58218980,484762,8498.80459000,199965696.96623150,0
2022-08-17 14:00:00,23424.41000000,23483.68000000,23322.90000000,23350.9,10229.04531000,1660748399999,239361452.03435350,335558,5183.43133000,121301581.03070840,0
2022-08-17 15:00:00,23350.30000000,23469.04000000,23333.52000000,23391.9,7957.60443000,1660751999999,186200395.07271250,281223,4001.01144000,93623038.14295130,0
2022-08-17 16:00:00,23391.90000000,23468.51000000,23333.00000000,23417.4,7795.69637000,1660755599999,182377855.90913060,259438,3860.39106000,90317381.93592400,0
2022-08-17 17:00:00,23417.40000000,23484.03000000,23358.18000000,23472.13,5835.39221000,1660759199999,136602810.11753910,214425,2945.58941000,68956248.88064990,0
2022-08-17 18:00:00,23472.13000000,23638.84000000,23357.43000000,23451.6,16710.71349000,1660762799999,392794521.23965980,428707,8514.65145000,200157555.04777120,0
2022-08-17 19:00:00,23451.60000000,23497.24000000,23236.00000000,23275.04,9940.72559000,1660766399999,231758636.81909540,306772,4772.04037000,111250187.21718760,0
2022-08-17 20:00:00,23276.89000000,23417.44000000,23180.40000000,23402.39,6950.93971000,1660769999999,162107559.40108580,227225,3584.99375000,83624827.00625200,0
2022-08-17 21:00:00,23402.88000000,23407.74000000,23239.99000000,23331.93,4580.64591000,1660773599999,106824561.82853030,177335,2222.23879000,51828548.71642680,0
2022-08-17 22:00:00,23331.73000000,23386.77000000,23253.00000000,23346.86,4810.47365000,1660777199999,112239156.94095660,192803,2325.34004000,54257749.40699630,0
2022-08-17 23:00:00,23347.56000000,23378.49000000,23287.31000000,23342.66,4262.72457000,1660780799999,99456406.10987390,185063,2043.85697000,47689203.71861800,0
2022-08-18 00:00:00,23342.66000000,23475.00000000,23285.23000000,23456.27,7551.67315000,1660784399999,176678353.20639910,278395,3944.61246000,92295168.94726080,0
2022-08-18 01:00:00,23456.27000000,23499.19000000,23408.49000000,23470.73,4536.81805000,1660787999999,106372350.35222430,210865,2250.98756000,52779736.57454290,0
2022-08-18 02:00:00,23469.40000000,23516.44000000,23415.70000000,23459.66,4510.33224000,1660791599999,105824287.93675930,204475,2300.24205000,53972223.95323670,0
2022-08-18 03:00:00,23459.66000000,23496.00000000,23418.06000000,23433.31,3686.34171000,1660795199999,86475920.14388690,178691,1758.43619000,41251707.79218570,0
2022-08-18 04:00:00,23434.25000000,23450.00000000,23337.38000000,23378.54,4281.39297000,1660798799999,100176780.55396350,186679,1998.64327000,46764845.77492750,0
